Company,Item,Category,Calories,Calories Category,Calories from Fat,Calories from Fat Category,Total Fat (g),Total Fat (g) Category,Saturated Fat (g),Saturated Fat (g) Category,Trans Fat (g),Trans Fat (g) Category,Cholesterol (mg),Cholesterol (mg) Category,Sodium (mg),Sodium (mg) Category,Carbs (g),Carbs (g) Category,Fiber (g),Fiber (g) Category,Sugars (g),Sugars (g) Category,Protein (g),Protein (g) Category,Weight Watchers Pnts,Weight Watchers Pnts Category
KFC,Lipton® Brisk® Lemon Tea (16 fl oz),Drink,110,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,55,Low,29,Low,0,Low,29,Low,0,Low,139,Low
KFC,Lipton® Brisk® Lemon Tea (20 fl oz),Drink,140,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,70,Low,36,Low,0,Low,36,Low,0,Low,176,Low
KFC,Lipton® Brisk® Lemon Tea (30 fl oz),Drink,210,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,105,Low,55,Low,0,Low,54,Low,0,Low,264,Low
KFC,Lipton® Brisk® No Calorie Peach Iced Green Tea (12 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,105,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Lipton® Brisk® No Calorie Peach Iced Green Tea (16 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,140,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Lipton® Brisk® No Calorie Peach Iced Green Tea (20 fl oz),Drink,5,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,180,Low,0,Low,0,Low,0,Low,0,Low,5,Low
KFC,Lipton® Brisk® No Calorie Peach Iced Green Tea (30 fl oz),Drink,10,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,270,Low,0,Low,0,Low,0,Low,0,Low,10,Low
KFC,Lipton® Brisk® Raspberry Tea (12 fl oz),Drink,80,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,45,Low,20,Low,0,Low,20,Low,0,Low,100,Low
KFC,Lipton® Brisk® Raspberry Tea (16 fl oz),Drink,100,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,55,Low,26,Low,0,Low,26,Low,0,Low,126,Low
KFC,Lipton® Brisk® Raspberry Tea (20 fl oz),Drink,130,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,70,Low,33,Low,0,Low,33,Low,0,Low,163,Low
KFC,Lipton® Brisk® Raspberry Tea (30 fl oz),Drink,190,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,110,Low,49,Low,0,Low,49,Low,0,Low,239,Low
KFC,Lipton® Brisk® Sweet Iced Tea (12 fl oz),Drink,80,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,45,Low,22,Low,0,Low,21,Low,0,Low,101,Low
KFC,Lipton® Brisk® Sweet Iced Tea (16 fl oz),Drink,110,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,65,Low,29,Low,0,Low,29,Low,0,Low,139,Low
KFC,Lipton® Brisk® Sweet Iced Tea (20 fl oz),Drink,130,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,80,Low,36,Low,0,Low,36,Low,0,Low,166,Low
KFC,Lipton® Brisk® Sweet Iced Tea (30 fl oz),Drink,200,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,120,Low,54,Low,0,Low,54,Low,0,Low,254,Low
KFC,Lipton® Brisk® Unsweetened No Lemon Iced Tea (12 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,45,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Lipton® Brisk® Unsweetened No Lemon Iced Tea (16 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,60,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Lipton® Brisk® Unsweetened No Lemon Iced Tea (20 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,75,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Lipton® Brisk® Unsweetened No Lemon Iced Tea (30 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,115,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Manzanita Sol® (12 fl oz),Other,160,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,35,Low,42,Low,0,Low,42,Low,0,Low,202,Low
KFC,Manzanita Sol® (16 fl oz),Other,210,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,45,Low,57,Low,0,Low,57,Low,0,Low,267,Low
KFC,Manzanita Sol® (20 fl oz),Other,260,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,55,Low,71,Low,0,Low,71,Low,0,Low,331,Low
KFC,Manzanita Sol® (30 fl oz),Other,400,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,80,Low,106,Mid,0,Low,106,Mid,0,Low,506,Mid
KFC,Miranda® Strawberry (12 fl oz),Other,160,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,70,Low,44,Low,0,Low,44,Low,0,Low,204,Low
KFC,Miranda® Strawberry (16 fl oz),Other,220,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,95,Low,58,Low,0,Low,58,Low,0,Low,278,Low
KFC,Miranda® Strawberry (20 fl oz),Other,270,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,120,Low,73,Low,0,Low,73,Low,0,Low,343,Low
KFC,Miranda® Strawberry (30 fl oz),Other,410,Mid,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,180,Low,109,Mid,0,Low,109,Mid,0,Low,519,Mid
KFC,Mist Twst® (12 fl oz),Other,150,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,35,Low,41,Low,0,Low,41,Low,0,Low,191,Low
KFC,Mist Twst® (16 fl oz),Other,200,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,45,Low,54,Low,0,Low,54,Low,0,Low,254,Low
KFC,Mist Twst® (20 fl oz),Other,260,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,55,Low,68,Low,0,Low,68,Low,0,Low,328,Low
KFC,Mist Twst® (30 fl oz),Other,380,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,80,Low,101,Mid,0,Low,101,Mid,0,Low,481,Mid
KFC,MNT DEW Sweet Lightning (20 fl oz),Other,120,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,190,Low,32,Low,0,Low,25,Low,0,Low,145,Low
KFC,Mountain Dew® (12 fl oz),Other,160,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,50,Low,44,Low,0,Low,44,Low,0,Low,204,Low
KFC,Mountain Dew® (16 fl oz),Other,220,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,70,Low,59,Low,0,Low,58,Low,0,Low,278,Low
KFC,Mountain Dew® (20 fl oz),Other,270,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,85,Low,73,Low,0,Low,73,Low,0,Low,343,Low
KFC,Mountain Dew® (30 fl oz),Other,410,Mid,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,125,Low,110,Mid,0,Low,109,Mid,0,Low,519,Mid
KFC,Mug Root Beer® (12 fl oz),Drink,140,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,45,Low,39,Low,0,Low,39,Low,0,Low,179,Low
KFC,Mug Root Beer® (16 fl oz),Drink,190,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,60,Low,52,Low,0,Low,52,Low,0,Low,242,Low
KFC,Mug Root Beer® (20 fl oz),Drink,240,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,75,Low,65,Low,0,Low,65,Low,0,Low,305,Low
KFC,Mug Root Beer® (30 fl oz),Drink,360,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,110,Low,98,Mid,0,Low,98,Mid,0,Low,458,Mid
KFC,Pepsi Zero Sugar® (12 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,35,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Pepsi Zero Sugar® (16 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,50,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Pepsi Zero Sugar® (20 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,60,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Pepsi Zero Sugar® (30 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,95,Low,1,Low,0,Low,0,Low,0,Low,0,Low
KFC,Pepsi® (12 fl oz),Drink,150,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,30,Low,41,Low,0,Low,41,Low,0,Low,191,Low
KFC,Pepsi® (16 fl oz),Drink,200,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,45,Low,55,Low,0,Low,55,Low,0,Low,255,Low
KFC,Pepsi® (20 fl oz),Drink,250,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,55,Low,69,Low,0,Low,69,Low,0,Low,319,Low
KFC,Pepsi® (30 fl oz),Drink,380,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,80,Low,104,Mid,0,Low,103,Mid,0,Low,483,Mid
KFC,Sobe Lifewater Yumberry Pomegranate (12 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,45,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Sobe Lifewater Yumberry Pomegranate (16 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,65,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Sobe Lifewater Yumberry Pomegranate (20 fl oz),Drink,0,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,80,Low,0,Low,0,Low,0,Low,0,Low,0,Low
KFC,Sobe Lifewater Yumberry Pomegranate (30 fl oz),Drink,5,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,120,Low,1,Low,0,Low,0,Low,0,Low,5,Low
KFC,Strawberry Lemonade (1/2 Gallon),Drink,950,High,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,790,Low,270,High,0,Low,264,High,0,Low,1214,High
KFC,Strawberry Lemonade (20 fl oz),Drink,170,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,130,Low,45,Low,0,Low,44,Low,0,Low,214,Low
KFC,Tropicana® Fruit Punch (12 fl oz),Other,170,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,35,Low,45,Low,0,Low,45,Low,0,Low,215,Low
KFC,Tropicana® Fruit Punch (16 fl oz),Other,230,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,45,Low,60,Low,0,Low,60,Low,0,Low,290,Low
KFC,Tropicana® Fruit Punch (20 fl oz),Other,280,Low,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,60,Low,75,Low,0,Low,75,Low,0,Low,355,Low
KFC,Tropicana® Fruit Punch (30 fl oz),Other,420,Mid,53.84955752,Low,0,Low,0,Low,0,Low,0,Low,90,Low,113,Mid,0,Low,112,Mid,0,Low,532,Mid
KFC,Tropicana® Light Lemonade (12 fl oz),Drink,5,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,140,Low,0,Low,0,Low,0,Low,0,Low,5,Low
KFC,Tropicana® Light Lemonade (16 fl oz),Drink,10,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,190,Low,0,Low,0,Low,0,Low,0,Low,10,Low
KFC,Tropicana® Light Lemonade (20 fl oz),Drink,10,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,240,Low,0,Low,0,Low,0,Low,0,Low,10,Low
KFC,Tropicana® Light Lemonade (30 fl oz),Drink,15,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,350,Low,1,Low,0,Low,0,Low,0,Low,15,Low
KFC,Tropicana® Pink Lemonade (12 fl oz),Drink,150,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,160,Low,40,Low,0,Low,40,Low,0,Low,190,Low
KFC,Tropicana® Pink Lemonade (16 fl oz),Drink,210,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,210,Low,53,Low,0,Low,53,Low,0,Low,263,Low
KFC,Tropicana® Pink Lemonade (20 fl oz),Drink,260,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,260,Low,67,Low,0,Low,67,Low,0,Low,327,Low
KFC,Tropicana® Pink Lemonade (30 fl oz),Drink,390,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,390,Low,100,Mid,0,Low,100,Mid,0,Low,490,Mid
KFC,Tropicana® Twister® Orange (12 fl oz),Chicken Sandwich / Wrap,170,Low,220.8695652,Low,0,Low,0,Low,0,Low,0,Low,35,Low,46,Low,0,Low,46,Low,0,Low,216,Low
KFC,Tropicana® Twister® Orange (16 fl oz),Chicken Sandwich / Wrap,230,Low,220.8695652,Low,0,Low,0,Low,0,Low,0,Low,50,Low,61,Low,0,Low,61,Low,0,Low,291,Low
KFC,Tropicana® Twister® Orange (20 fl oz),Chicken Sandwich / Wrap,290,Low,220.8695652,Low,0,Low,0,Low,0,Low,0,Low,60,Low,76,Low,0,Low,76,Low,0,Low,366,Low
KFC,Tropicana® Twister® Orange (30 fl oz),Chicken Sandwich / Wrap,430,Mid,220.8695652,Low,0,Low,0,Low,0,Low,0,Low,90,Low,115,Mid,0,Low,114,Mid,0,Low,544,Mid
KFC,Wild Cherry Pepsi® (12 fl oz),Drink,160,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,30,Low,42,Low,0,Low,42,Low,0,Low,202,Low
KFC,Wild Cherry Pepsi® (16 fl oz),Drink,210,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,40,Low,56,Low,0,Low,56,Low,0,Low,266,Low
KFC,Wild Cherry Pepsi® (20 fl oz),Drink,260,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,50,Low,70,Low,0,Low,70,Low,0,Low,330,Low
KFC,Wild Cherry Pepsi® (30 fl oz),Drink,390,Low,73.02521008,Low,0,Low,0,Low,0,Low,0,Low,80,Low,105,Mid,0,Low,105,Mid,0,Low,495,Mid
KFC,Country Fried Steak without Peppered White Gravy,Drink,360,Low,73.02521008,Low,24,Low,7,Low,1,Low,35,Low,750,Low,22,Low,2,Low,0,Low,13,Low,354,Low
KFC,Country Fried Steak with Peppered White Gravy,Drink,390,Low,73.02521008,Low,26,Low,7,Low,1,Low,35,Low,910,Low,26,Low,2,Low,0,Low,13,Low,384,Low
KFC,KFC® Gizzards,Other,300,Low,53.84955752,Low,16,Low,2,Low,0,Low,210,Mid,770,Low,18,Low,1,Low,0,Low,20,Low,282,Low
KFC,KFC® Livers,Other,230,Low,53.84955752,Low,13,Low,2.5,Low,0,Low,285,Mid,750,Low,12,Low,0,Low,0,Low,17,Low,215.5,Low
Taco Bell,Bacon Club Chalupa,Chicken Sandwich / Wrap,440,Mid,240,Low,27,Low,5,Low,0,Low,50,Low,840,Low,31,Low,2,Low,3,Low,20,Low,394.1323529,Low
Taco Bell,Blue Raspberry Freeze™ (16 oz),Other,120,Low,0,Low,0,Low,0,Low,0,Low,0,Low,35,Low,30,Low,0,Low,30,Low,0,Low,267.3056537,Low
Taco Bell,Blue Raspberry Freeze™ (20 oz),Other,150,Low,0,Low,0,Low,0,Low,0,Low,0,Low,40,Low,38,Low,0,Low,38,Low,0,Low,267.3056537,Low
Taco Bell,Loaded Nacho Taco,Taco,250,Low,110,Low,12,Low,4.5,Low,0,Low,25,Low,610,Low,24,Low,3,Low,2,Low,10,Low,169,Low
Taco Bell,Midnight Berry Freeze™ (16 oz),Other,140,Low,0,Low,0,Low,0,Low,0,Low,0,Low,35,Low,35,Low,0,Low,34,Low,0,Low,267.3056537,Low
Taco Bell,Midnight Berry Freeze™ (20 oz),Other,170,Low,0,Low,0,Low,0,Low,0,Low,0,Low,40,Low,43,Low,0,Low,42,Low,0,Low,267.3056537,Low
Taco Bell,Nacho Fries,Side,320,Low,160,Low,18,Low,1.5,Low,0,Low,5,Low,630,Low,35,Low,4,Low,2,Low,4,Low,312.4150943,Low
Taco Bell,Nacho Fries BellGrande®,Side,710,Mid,360,Mid,40,Mid,6,Low,0,Low,30,Low,1440,Mid,73,Low,10,Low,4,Low,13,Low,312.4150943,Low
Taco Bell,Black Bean Chalupa – Online Exclusive,Other,330,Low,140,Low,15,Low,3,Low,0,Low,10,Low,430,Low,39,Low,5,Low,3,Low,10,Low,267.3056537,Low
Taco Bell,Black Bean Quesarito – Online Exclusive,Burrito,630,Mid,270,Mid,29,Low,10,Low,0,Low,35,Low,1260,Mid,73,Low,7,Low,5,Low,19,Low,449,Mid
Taco Bell,Quesarito – Online Exclusive,Burrito,650,Mid,300,Mid,33,Mid,12,Mid,0.5,Low,55,Low,1390,Mid,67,Low,6,Low,5,Low,22,Low,449,Mid
Taco Bell,Chalupa Supreme® – Beef,Other,350,Low,170,Low,18,Low,5,Low,0,Low,25,Low,560,Low,33,Low,4,Low,3,Low,13,Low,267.3056537,Low
Taco Bell,Chalupa Supreme® – Chicken,Other,330,Low,140,Low,15,Low,3.5,Low,0,Low,35,Low,560,Low,31,Low,2,Low,3,Low,16,Low,267.3056537,Low
Taco Bell,Chalupa Supreme® – Steak,Drink,330,Low,140,Low,16,Low,4,Low,0,Low,30,Low,530,Low,32,Low,2,Low,3,Low,15,Low,270.4483471,Low
Taco Bell,Cheesy Gordita Crunch,Other,500,Mid,250,Low,28,Low,10,Low,0.5,Low,55,Low,850,Low,41,Low,5,Low,4,Low,20,Low,267.3056537,Low
Taco Bell,Crunchy Taco,Taco,170,Low,80,Low,9,Low,3.5,Low,0,Low,25,Low,310,Low,13,Low,3,Low,1,Low,8,Low,169,Low
Taco Bell,Crunchy Taco Supreme®,Taco,190,Low,100,Low,11,Low,4.5,Low,0,Low,25,Low,340,Low,15,Low,3,Low,2,Low,8,Low,169,Low
Taco Bell,Loaded Nacho Taco (New),Taco,250,Low,110,Low,12,Low,4.5,Low,0,Low,25,Low,610,Low,24,Low,3,Low,2,Low,10,Low,169,Low
Taco Bell,Nacho Cheese Doritos® Locos Taco,Taco,170,Low,80,Low,9,Low,3.5,Low,0,Low,25,Low,360,Low,13,Low,3,Low,1,Low,8,Low,169,Low
Taco Bell,Nacho Cheese Doritos® Locos Taco Supreme®,Taco,190,Low,100,Low,11,Low,4.5,Low,0,Low,30,Low,380,Low,15,Low,3,Low,2,Low,8,Low,169,Low
Taco Bell,Soft Taco – Beef,Taco,180,Low,80,Low,9,Low,4,Low,0,Low,25,Low,500,Low,17,Low,3,Low,1,Low,9,Low,169,Low
Taco Bell,Soft Taco – Chicken,Taco,160,Low,50,Low,5,Low,2.5,Low,0,Low,30,Low,500,Low,16,Low,1,Low,1,Low,12,Low,169,Low
Taco Bell,Soft Taco Supreme®,Taco,193.75,Low,86.25,Low,9.5625,Low,3.96875,Low,0,Low,25.3125,Low,460,Low,17.5625,Low,2.75,Low,1.5,Low,9.125,Low,169,Low
Taco Bell,Soft Taco – Beef,Taco,210,Low,90,Low,10,Low,5,Low,0,Low,25,Low,520,Low,20,Low,3,Low,2,Low,10,Low,169,Low
Taco Bell,Soft Taco – Chicken,Taco,180,Low,60,Low,7,Low,3.5,Low,0,Low,35,Low,520,Low,18,Low,2,Low,2,Low,13,Low,169,Low
Taco Bell,Bean Burrito (V),Burrito,350,Low,80,Low,9,Low,3.5,Low,0,Low,5,Low,1000,Mid,54,Low,11,Mid,3,Low,13,Low,449,Mid
Taco Bell,Beefy 5-Layer Burrito,Burrito,490,Mid,160,Low,18,Low,7,Low,0,Low,30,Low,1250,Mid,63,Low,9,Low,5,Low,18,Low,449,Mid
Taco Bell,Burrito Supreme® – Beef,Burrito,390,Low,130,Low,14,Low,6,Low,0,Low,25,Low,1110,Mid,51,Low,9,Low,4,Low,16,Low,449,Mid
Taco Bell,Burrito Supreme® – Chicken,Burrito,370,Low,100,Low,11,Low,4.5,Low,0,Low,35,Low,1110,Mid,49,Low,8,Low,4,Low,19,Low,449,Mid
Taco Bell,Burrito Supreme® – Steak,Burrito,370,Low,110,Low,12,Low,5,Low,0,Low,30,Low,1090,Mid,49,Low,7,Low,4,Low,18,Low,449,Mid
Taco Bell,Chili Cheese Burrito (regional),Burrito,370,Low,150,Low,17,Low,8,Low,0,Low,35,Low,970,Mid,40,Low,4,Low,2,Low,16,Low,449,Mid
Taco Bell,Quesarito – Beef,Burrito,650,Mid,300,Mid,33,Mid,12,Mid,0.5,Low,55,Low,1390,Mid,67,Low,6,Low,5,Low,22,Low,449,Mid
Taco Bell,Quesarito – Chicken,Burrito,620,Mid,270,Mid,29,Low,11,Low,0,Low,65,Low,1390,Mid,66,Low,4,Low,4,Low,25,Mid,449,Mid
Taco Bell,Quesarito – Steak,Burrito,630,Mid,270,Mid,30,Low,11,Low,0,Low,60,Low,1370,Mid,66,Low,4,Low,4,Low,24,Mid,449,Mid
Taco Bell,Chips and Nacho Cheese Sauce (V),Nachos,220,Low,120,Low,13,Low,1.5,Low,0,Low,5,Low,250,Low,24,Low,2,Low,2,Low,2,Low,295.8611194,Low
Taco Bell,Nacho Fries (V) (New),Side,320,Low,160,Low,18,Low,1.5,Low,0,Low,5,Low,630,Low,35,Low,4,Low,2,Low,4,Low,312.4150943,Low
Taco Bell,Nacho Fries BellGrande® (New),Side,710,Mid,360,Mid,40,Mid,6,Low,0,Low,30,Low,1440,Mid,73,Low,10,Low,4,Low,13,Low,312.4150943,Low
Taco Bell,Nachos BellGrande® – Beef,Nachos,740,Mid,340,Mid,38,Mid,7,Low,0,Low,25,Low,1050,Mid,82,Low,15,Mid,5,Low,16,Low,295.8611194,Low
Taco Bell,Nachos BellGrande® – Chicken,Nachos,720,Mid,310,Mid,35,Mid,6,Low,0,Low,35,Low,1050,Mid,81,Low,14,Mid,5,Low,20,Low,295.8611194,Low
Taco Bell,Nachos BellGrande® – Steak,Nachos,720,Mid,320,Mid,36,Mid,6,Low,0,Low,30,Low,1030,Mid,81,Low,14,Mid,5,Low,19,Low,295.8611194,Low
Taco Bell,Beef Quesarito,Burrito,650,Mid,300,Mid,33,Mid,12,Mid,0.5,Low,55,Low,1390,Mid,67,Low,6,Low,5,Low,22,Low,449,Mid
Taco Bell,Black Bean Quesarito (V),Burrito,630,Mid,270,Mid,29,Low,10,Low,0,Low,35,Low,1260,Mid,73,Low,7,Low,5,Low,19,Low,449,Mid
Taco Bell,Quesadilla – Cheese (V),Other,470,Mid,230,Low,25,Low,12,Mid,0.5,Low,50,Low,990,Mid,37,Low,4,Low,2,Low,19,Low,267.3056537,Low
Taco Bell,Quesadilla – Chicken,Other,510,Mid,240,Low,26,Low,12,Mid,0.5,Low,75,Low,1250,Mid,38,Low,4,Low,2,Low,27,Mid,267.3056537,Low
Taco Bell,Quesadilla – Steak,Drink,520,Mid,240,Low,27,Low,12,Mid,0.5,Low,70,Low,1230,Mid,38,Low,4,Low,2,Low,27,Mid,270.4483471,Low
Taco Bell,Bacon Club Chalupa – Specialties,Chicken Sandwich / Wrap,440,Mid,240,Low,27,Low,5,Low,0,Low,50,Low,840,Low,31,Low,2,Low,3,Low,20,Low,394.1323529,Low
Taco Bell,Black Bean Chalupa – Specialties,Other,330,Low,140,Low,15,Low,3,Low,0,Low,10,Low,430,Low,39,Low,5,Low,3,Low,10,Low,267.3056537,Low
Taco Bell,Black Bean Crunchwrap Supreme – Specialties,Chicken Sandwich / Wrap,510,Mid,160,Low,17,Low,4.5,Low,0,Low,5,Low,1080,Mid,77,Low,8,Low,6,Low,13,Low,394.1323529,Low
Taco Bell,Black Bean Quesarito – Specialties,Burrito,630,Mid,270,Mid,29,Low,10,Low,0,Low,35,Low,1260,Mid,73,Low,7,Low,5,Low,19,Low,449,Mid
Taco Bell,Chalupa Supreme® – Specialties,Other,350,Low,170,Low,18,Low,5,Low,0,Low,25,Low,560,Low,33,Low,4,Low,3,Low,13,Low,267.3056537,Low
Taco Bell,Cheesy Gordita Crunch – Specialties,Other,500,Mid,250,Low,28,Low,10,Low,0.5,Low,55,Low,850,Low,41,Low,5,Low,4,Low,20,Low,267.3056537,Low
Taco Bell,Cheesy Roll Up – Specialties,Other,180,Low,80,Low,9,Low,5,Low,0,Low,20,Low,430,Low,15,Low,2,Low,1,Low,9,Low,267.3056537,Low
Taco Bell,Crunchwrap Supreme® – Specialties,Chicken Sandwich / Wrap,530,Mid,190,Low,21,Low,6,Low,0,Low,25,Low,1200,Mid,71,Low,6,Low,6,Low,16,Low,394.1323529,Low
Taco Bell,Crunchy Taco – Specialties,Taco,170,Low,80,Low,9,Low,3.5,Low,0,Low,25,Low,310,Low,13,Low,3,Low,1,Low,8,Low,169,Low
Taco Bell,Nacho Cheese Doritos® Locos Taco – Specialties,Taco,170,Low,80,Low,9,Low,3.5,Low,0,Low,25,Low,360,Low,13,Low,3,Low,1,Low,8,Low,169,Low
Taco Bell,Nachos BellGrande® – Specialties,Nachos,740,Mid,340,Mid,38,Mid,7,Low,0,Low,25,Low,1050,Mid,82,Low,15,Mid,5,Low,16,Low,295.8611194,Low
Taco Bell,Power Menu Bowl – Specialties,Bowl,470,Mid,170,Low,19,Low,6,Low,0,Low,70,Low,1200,Mid,50,Low,7,Low,2,Low,26,Mid,477.1666667,Mid
Taco Bell,Quesadilla – Specialties,Other,510,Mid,240,Low,26,Low,12,Mid,0.5,Low,75,Low,1250,Mid,38,Low,4,Low,2,Low,27,Mid,267.3056537,Low
Taco Bell,Quesarito – Specialties,Burrito,650,Mid,300,Mid,33,Mid,12,Mid,0.5,Low,55,Low,1390,Mid,67,Low,6,Low,5,Low,22,Low,449,Mid
Taco Bell,Soft Taco – Specialties,Taco,180,Low,80,Low,9,Low,4,Low,0,Low,25,Low,500,Low,17,Low,3,Low,1,Low,9,Low,169,Low
Taco Bell,Soft Taco Supreme – Specialties,Taco,210,Low,90,Low,10,Low,5,Low,0,Low,25,Low,520,Low,20,Low,3,Low,2,Low,10,Low,169,Low
Taco Bell,Veggie Power Menu Bowl – Specialties,Breakfast,430,Mid,160,Low,17,Low,5,Low,0,Low,20,Low,810,Low,57,Low,10,Low,2,Low,12,Low,510.8305085,Mid
Taco Bell,Black Beans & Rice (V),Side,170,Low,30,Low,3.5,Low,0,Low,0,Low,0,Low,320,Low,31,Low,4,Low,0,Low,4,Low,312.4150943,Low
Taco Bell,Black Beans (V),Side,50,Low,10,Low,1,Low,0,Low,0,Low,0,Low,135,Low,8,Low,3,Low,0,Low,2,Low,312.4150943,Low
Taco Bell,Cinnabon® Delights™ (2 Pk) (V),Dessert,160,Low,80,Low,9,Low,2,Low,0,Low,5,Low,80,Low,17,Low,0,Low,10,Low,2,Low,349.0744681,Low
Taco Bell,Cinnabon® Delights™ (12 Pk – Serves 4) (V),Dessert,930,High,480,Mid,53,Mid,13,Mid,2,Mid,40,Low,480,Low,104,Mid,3,Low,59,Low,9,Low,349.0744681,Low
Taco Bell,Cinnamon Twists (V),Dessert,170,Low,50,Low,6,Low,0,Low,0,Low,0,Low,210,Low,27,Low,1,Low,13,Low,1,Low,349.0744681,Low
Taco Bell,Diablo Sauce Packet (V),Condiment / Sauce,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,30,Low,0,Low,0,Low,0,Low,0,Low,77.20967742,Low
Taco Bell,Fire Sauce Packet (V),Condiment / Sauce,0,Low,0,Low,0,Low,0,Low,0,Low,0,Low,55,Low,0,Low,0,Low,0,Low,0,Low,77.20967742,Low
